"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","database","comparison"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",93,-0.268499561090691,-0.892640584365288,0.736,1,1,859,"tags=10%, list=5%, signal=9%","940/84695/9173/3593/114548/3263/10859/1378","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0006650","GO:0006650","glycerophospholipid metabolic process",305,0.271181879862401,0.900082884137224,0.736540664375716,1,1,3580,"tags=19%, list=22%, signal=15%","54106/2254/123745/5444/26279/2252/51365/2250/5168/9965/22979/2247/5156/152831/3990/84992/204962/8398/335/375133/2170/57605/27124/80235/9365/27132/8817/728233/2171/949/6901/51763/55613/57678/84812/283748/145567/56895/1119/63874/2065/43/64600/9488/9487/5920/5295/2260/56910/64900/255189/10908/3932/347735/1606/84962/8395","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation",87,0.295798890450887,0.860866334680314,0.736912751677852,1,1,2204,"tags=15%, list=13%, signal=13%","3624/8600/632/3623/8111/3398/2200/10234/146433/11006/130733/3059/677","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0030307","GO:0030307","positive regulation of cell growth",126,0.285214908925326,0.866975726647091,0.737041719342604,1,1,1249,"tags=7%, list=8%, signal=7%","57611/3249/3479/9699/127833/4137/1002/552/239","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:1903317","GO:1903317","regulation of protein maturation",70,0.296406290166989,0.839790451353712,0.739189189189189,1,1,2274,"tags=17%, list=14%, signal=15%","55061/3249/5270/3075/7448/85409/719/4671/143458/58484/5199/23409","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0070988","GO:0070988","demethylation",59,0.304150075472152,0.840528185741077,0.739310344827586,1,1,4762,"tags=31%, list=29%, signal=22%","1544/1565/55693/1559/1543/1576/1558/80312/23135/8284/200315/55806/54784/200316/5253/80853/25974/8242","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0016266","GO:0016266","O-glycan processing",51,-0.27681463232028,-0.834595528831506,0.739583333333333,1,1,3386,"tags=33%, list=20%, signal=27%","2591/10678/55568/10164/2650/79695/2590/9245/6482/27090/6487/6484/4586/727897/727936/50614","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0030004","GO:0030004","cellular monovalent inorganic cation homeostasis",92,0.290187148148865,0.850559859524241,0.739762219286658,1,1,4531,"tags=35%, list=27%, signal=25%","83697/482/9498/284129/552/150159/6546/1811/1836/375611/7274/282679/534/65010/1080/6508/477/90423/535/730/23327/6550/527/54982/245972/51463/6556/64699/50617/6521/27035/285335","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0002793","GO:0002793","positive regulation of peptide secretion",178,0.277318564987423,0.880362585383855,0.740831295843521,1,1,4133,"tags=25%, list=25%, signal=19%","3586/8600/81285/3479/7292/90865/51738/2219/2867/947/91608/8111/8398/5106/5027/2268/64127/3553/169026/7447/192683/114899/22900/8862/640/43/1080/5590/2696/23765/4826/388581/7040/23705/7036/11132/27063/6934/838/3965/3651/8736/79792/84868/55655","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0009150","GO:0009150","purine ribonucleotide metabolic process",431,-0.23645783513055,-0.927544241765276,0.741176470588235,1,1,3803,"tags=34%, list=23%, signal=27%","5223/11164/957/84275/1497/669/10975/23788/27304/230/4706/9054/5563/126328/9512/4701/4694/388753/7388/51079/353/4907/5214/2597/27089/517/11315/10487/3303/2023/23432/1350/8833/2773/196883/1345/5315/7167/7386/7385/515/4715/7384/9551/93974/5465/23513/267020/521/142/1349/5230/10861/4702/4697/3357/514/5208/55967/2584/1902/10399/506/498/1337/3304/1738/27109/27115/1351/2395/518/203/9759/84300/706/347734/4831/50940/4337/64087/4711/5471/112609/10476/4714/108/3312/10486/1537/54205/122622/3156/4704/10105/3614/132/53836/637/3098/4436/163747/5140/891/5143/5313/471/6622/8382/136/9060/10846/1969/150/4833/11332/4846/516/5032/5196/5141/79646/283383/358/10886/8622/2979/55753/3351/55811/5198/1813/333/4626/441531/4543/3627/111/6373/3000/796/7349/107/5153","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0007269","GO:0007269","neurotransmitter secretion",111,0.283949769060174,0.850878166811821,0.741357234314981,1,1,2282,"tags=15%, list=14%, signal=13%","440279/22895/9699/5864/127833/140730/6582/6571/9379/815/5027/64130/9369/2914/6536/1143/6865","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0099643","GO:0099643","signal release from synapse",111,0.283949769060174,0.850878166811821,0.741357234314981,1,1,2282,"tags=15%, list=14%, signal=13%","440279/22895/9699/5864/127833/140730/6582/6571/9379/815/5027/64130/9369/2914/6536/1143/6865","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0001657","GO:0001657","ureteric bud development",69,0.294788320537087,0.836476641152214,0.742281879194631,1,1,3161,"tags=23%, list=19%, signal=19%","5228/2719/26585/4092/2247/6299/7481/6092/7849/5914/8642/2138/2302/2260/7422/4091","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0043966","GO:0043966","histone H3 acetylation",54,0.305400081179573,0.836844596379982,0.742424242424242,1,1,4044,"tags=28%, list=24%, signal=21%","675/55124/10629/23338/9767/6871/11143/112869/6883/23411/25942/27154/79960/57325/200186","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0001936","GO:0001936","regulation of endothelial cell proliferation",83,0.294956989974492,0.853043935791958,0.742895805142084,1,1,1501,"tags=12%, list=9%, signal=11%","3690/3586/383/5228/2277/5587/51738/2247/5797/64102","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0050714","GO:0050714","positive regulation of protein secretion",166,0.278551801360224,0.878576545866193,0.742927429274293,1,1,4133,"tags=25%, list=25%, signal=19%","3586/81285/3479/7292/90865/51738/2219/2867/947/8111/8398/5106/5027/2268/64127/3553/169026/7447/192683/114899/22900/640/43/1080/5590/2696/23765/4826/388581/7040/23705/11132/27063/6934/838/3965/3651/8736/79792/84868/55655","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0009743","GO:0009743","response to carbohydrate",177,-0.25141532449893,-0.913136392296624,0.743016759776536,1,1,3210,"tags=24%, list=19%, signal=19%","847/65985/4199/1535/25828/51714/5208/10399/2730/133308/408/7048/1946/2021/3673/7494/4831/5290/5743/415116/3156/8431/9370/9324/5313/7776/3952/150/10628/5799/91942/3170/3956/5798/2901/111/10804/3767/338/6678/5020","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0030073","GO:0030073","insulin secretion",158,0.276968312768645,0.869628278652826,0.745341614906832,1,1,3349,"tags=21%, list=20%, signal=17%","3745/353500/9699/773/11069/51738/6352/4856/8111/6514/26251/8398/5106/9254/776/3553/23409/169026/7447/1803/3382/775/4843/5991/3709/130399/640/1080/2696/9572/4826/51092/388581","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0016570","GO:0016570","histone modification",395,0.268129937659197,0.906482073450255,0.745575221238938,1,1,3919,"tags=19%, list=24%, signal=15%","2672/93166/23569/93649/51200/63978/5587/10891/6299/8328/138474/55693/140690/9252/7703/675/143241/84787/55124/8819/201163/55929/26053/25865/10629/25862/23338/3553/23309/2145/6304/2138/3007/1789/84444/2146/171023/83933/26993/4582/80312/25836/10013/9869/23135/27005/7422/7468/9767/10943/6871/8284/11143/112869/6883/51742/8085/2332/9112/30827/23411/10902/1911/10919/3006/7040/1387/51548/25942/27154/79960/10270/55167/5926/55806/22933/57325","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0002237","GO:0002237","response to molecule of bacterial origin",256,0.271355049382544,0.89069232238003,0.745624270711785,1,1,2281,"tags=13%, list=14%, signal=12%","54106/2672/3595/3586/11009/383/7292/6352/1544/6770/1269/353376/10891/1244/10225/639/5106/10068/5027/3592/284297/4982/1543/100130733/114609/4988/3248/4064/10417/64127/1594/64506/3553/949","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0046718","GO:0046718","viral entry into host cell",98,-0.260936445856043,-0.883258701017755,0.745833333333333,1,1,4394,"tags=39%, list=27%, signal=29%","9972/85363/7301/7113/1605/83737/4179/3694/1604/81559/3693/3303/2934/3685/5478/6510/5034/57617/79581/7037/3304/156/3673/7852/3921/3949/858/10581/3416/26762/3956/30835/857/222537/6404/3695/1378","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:1900076","GO:1900076","regulation of cellular response to insulin stimulus",60,0.302135519887205,0.836746270740957,0.746206896551724,1,1,4348,"tags=28%, list=26%, signal=21%","3481/55022/5588/197/493829/51237/3553/51763/7249/5295/5590/388581/23411/1019/29803/896/23235","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0060402","GO:0060402","calcium ion transport into cytosol",96,0.289997506277818,0.853431125655546,0.746719160104987,1,1,1672,"tags=11%, list=10%, signal=10%","6263/844/6261/825/9001/2247/9002/6546/287/7220/5027","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0022600","GO:0022600","digestive system process",70,0.294345999749625,0.833953152089437,0.747297297297297,1,1,2841,"tags=24%, list=17%, signal=20%","54106/4588/4883/51738/5244/1645/8435/91464/335/4583/65266/65267/64127/949/1056/57817/65010","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0030260","GO:0030260","entry into host cell",114,-0.255395525544575,-0.881916357885658,0.747787610619469,1,1,4394,"tags=36%, list=27%, signal=27%","9972/85363/7301/7113/1605/83737/4179/3694/1604/81559/6233/7311/3693/3303/2934/3685/5478/6510/5034/57617/79581/55770/7037/3304/156/3673/7852/3921/3949/858/10581/3416/26762/3956/30835/857/222537/6404/3695/1378","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0044409","GO:0044409","entry into host",114,-0.255395525544575,-0.881916357885658,0.747787610619469,1,1,4394,"tags=36%, list=27%, signal=27%","9972/85363/7301/7113/1605/83737/4179/3694/1604/81559/6233/7311/3693/3303/2934/3685/5478/6510/5034/57617/79581/55770/7037/3304/156/3673/7852/3921/3949/858/10581/3416/26762/3956/30835/857/222537/6404/3695/1378","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0051806","GO:0051806","entry into cell of other organism involved in symbiotic interaction",114,-0.255395525544575,-0.881916357885658,0.747787610619469,1,1,4394,"tags=36%, list=27%, signal=27%","9972/85363/7301/7113/1605/83737/4179/3694/1604/81559/6233/7311/3693/3303/2934/3685/5478/6510/5034/57617/79581/55770/7037/3304/156/3673/7852/3921/3949/858/10581/3416/26762/3956/30835/857/222537/6404/3695/1378","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0051828","GO:0051828","entry into other organism involved in symbiotic interaction",114,-0.255395525544575,-0.881916357885658,0.747787610619469,1,1,4394,"tags=36%, list=27%, signal=27%","9972/85363/7301/7113/1605/83737/4179/3694/1604/81559/6233/7311/3693/3303/2934/3685/5478/6510/5034/57617/79581/55770/7037/3304/156/3673/7852/3921/3949/858/10581/3416/26762/3956/30835/857/222537/6404/3695/1378","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0030641","GO:0030641","regulation of cellular pH",80,0.292826761294136,0.845483405562839,0.748308525033829,1,1,4531,"tags=32%, list=27%, signal=24%","83697/9498/284129/552/150159/1811/1836/375611/7274/282679/534/65010/1080/6508/90423/535/6550/527/54982/245972/51463/6556/50617/6521/27035/285335","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation",50,-0.275865245628386,-0.832660302090692,0.748322147651007,1,1,635,"tags=10%, list=4%, signal=10%","3593/114548/3071/10538","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0043502","GO:0043502","regulation of muscle adaptation",60,0.300394959464392,0.83192589264264,0.748965517241379,1,1,1941,"tags=10%, list=12%, signal=9%","844/3479/84676/10891/4625/8013","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0001906","GO:0001906","cell killing",73,-0.275163047666873,-0.878793954368611,0.75,1,1,947,"tags=11%, list=6%, signal=10%","22914/79465/80328/11151/3593/9437/10859","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0032103","GO:0032103","positive regulation of response to external stimulus",194,0.274841219737094,0.879470273556831,0.75030303030303,1,1,3132,"tags=21%, list=19%, signal=17%","54106/51284/8600/5228/2277/7292/90865/5587/51738/2867/6352/2247/3603/1907/23604/1233/719/84699/3592/25865/114609/4988/8817/4064/64127/1594/3553/51157/8578/9547/8740/6354/5225/2185/1230/3570/79132/177/6777/2260/7422","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0072028","GO:0072028","nephron morphogenesis",52,0.304280492677052,0.830980467081397,0.750692520775623,1,1,3132,"tags=25%, list=19%, signal=20%","5228/2719/26585/2247/6299/7481/65266/7849/8642/2138/5310/26249/7422","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0045454","GO:0045454","cell redox homeostasis",65,-0.274662252728346,-0.861445435159531,0.751908396946565,1,1,4818,"tags=51%, list=29%, signal=36%","51218/54431/9601/2729/51022/204474/80142/5052/2876/10549/81542/25824/10190/10130/5768/1535/25828/51714/5034/7295/51060/81567/1738/23341/9997/51075/79770/10954/374354/10587/4846/64359","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0006885","GO:0006885","regulation of pH",85,0.293185588105964,0.850796640434045,0.75235531628533,1,1,4575,"tags=33%, list=28%, signal=24%","83697/9498/284129/552/150159/1811/1836/375611/7274/282679/534/65010/1080/6508/90423/535/6550/527/54982/245972/51463/6556/50617/6521/27035/285335/5166/5164","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0007004","GO:0007004","telomere maintenance via telomerase",62,0.298125502847282,0.829287804570591,0.752380952380952,1,1,2075,"tags=8%, list=13%, signal=7%","7015/4751/5588/80169/11284","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0050707","GO:0050707","regulation of cytokine secretion",114,0.280087994291332,0.843049792851835,0.752577319587629,1,1,2745,"tags=16%, list=17%, signal=13%","54106/3586/7292/26525/90865/2219/2867/947/335/5027/284297/2268/64127/3553/192683/114899/57678/22900","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:1903530","GO:1903530","regulation of secretion by cell",481,0.263657301931788,0.904671191065075,0.754027926960258,1,1,2645,"tags=14%, list=16%, signal=12%","54106/3624/3586/3745/8600/81285/3479/22895/353500/7292/26525/9699/773/90865/11069/8832/51738/2219/2917/2867/5864/6352/127833/3623/947/3589/91608/140730/9001/4856/8111/6514/151/255057/552/26251/9727/8398/91543/335/3162/815/5106/9254/4824/5027/84106/284297/2268/776/4988/64127/1143/3553/23409/7849/6865/1815/169026/7447/1803/192683/114899/3382/775/8448/4843/57678","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0010972","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle",78,-0.268659813930411,-0.867168866303827,0.754716981132076,1,1,5473,"tags=46%, list=33%, signal=31%","5687/5719/1112/5708/5705/5721/9861/5682/641/5692/5694/5689/5688/5691/55031/5702/5718/5713/9978/6233/5683/7311/5715/3364/10213/4683/5695/55215/5707/5714/5693/29933/5690/90381/8091","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0009062","GO:0009062","fatty acid catabolic process",89,0.29016360755614,0.846549479856166,0.755644090305445,1,1,3750,"tags=17%, list=23%, signal=13%","1579/126129/55289/8529/1375/66002/390916/1056/440503/55268/23600/64900/38/4051/2639","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0006818","GO:0006818","hydrogen transport",137,-0.25073536543419,-0.884792548545868,0.757142857142857,1,1,3683,"tags=33%, list=22%, signal=26%","100128525/388753/7388/113655/27089/517/11315/1350/1345/7386/515/7384/9551/1528/267020/521/1349/4697/514/1347/9481/506/133308/498/7355/1337/27109/1351/518/81031/6549/10476/1537/11182/10105/54997/6553/516/480/51296/84679/84329/56606/7352","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0019216","GO:0019216","regulation of lipid metabolic process",236,0.271956010935251,0.884736016677235,0.758620689655172,1,1,3635,"tags=22%, list=22%, signal=17%","2672/151176/5587/9965/6770/344/2247/5156/10891/3398/10451/552/8398/11218/91464/335/1958/2170/51085/347/8013/2268/9104/2053/64127/345275/1594/3553/23409/949/100287171/5629/22937/440503/348/64784/2185/5565/5295/6777/26119/9572/9619/54576/150094/23411/154791/22863/7040/55626/7536","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0048729","GO:0048729","tissue morphogenesis",491,0.263919414845428,0.905731568077016,0.759656652360515,1,1,2589,"tags=12%, list=16%, signal=11%","4478/2736/2487/4838/3690/3624/3586/85407/8521/2252/5228/2719/26585/57167/23414/51339/59/9839/27031/4092/2247/6299/7481/642658/2022/10082/55036/58/90627/4855/7020/4824/123872/4607/409/65266/4625/8013/50855/57822/25865/1601/28514/84133/8914/388591/7849/84283/80199/51301/151449/8626/8516/3488/5914/5629/8642/2138/7249/6926","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway",90,0.288798876549708,0.842419207024564,0.76063829787234,1,1,3197,"tags=19%, list=19%, signal=15%","2254/2252/63978/2250/9965/2247/152831/23768/9365/25865/8817/80199/387914/4686/2260/3187/10817","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0006766","GO:0006766","vitamin metabolic process",120,0.279451138749278,0.846024822611347,0.761363636363636,1,1,3117,"tags=22%, list=19%, signal=18%","2672/9227/11330/8529/5947/56603/1592/91464/8029/7274/53630/2638/1543/5948/66002/9104/1576/8884/1594/3553/55065/8875/57026/1719/60386/6515/2260","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0006801","GO:0006801","superoxide metabolic process",50,0.306860919732538,0.826543435571713,0.761363636363636,1,1,3586,"tags=26%, list=22%, signal=20%","6649/79400/4137/239/10516/53905/9104/653361/4843/1719/9973/7040/23334","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0035239","GO:0035239","tube morphogenesis",269,0.267811368007798,0.88219574025293,0.763953488372093,1,1,3790,"tags=22%, list=23%, signal=17%","2736/4838/6935/5228/2719/26585/57167/51339/9839/27031/2247/5156/6299/7481/3398/2022/55036/90627/4855/4824/123872/65266/10018/8013/57822/25865/28514/8914/388591/7849/80199/151449/8626/5914/5629/8642/2138/7249/6926/5310/26005/25836/26249/7422/57216/94/9788/5754/1856/57545/200894/65979/7040/51548/5371/10806/51684/9968/9423","GO","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.GO:0006400","GO:0006400","tRNA modification",64,-0.271017383939969,-0.850078753310841,0.765151515151515,1,1,4252,"tags=38%, list=26%, signal=28%","3028/79691/84267/81605/51605/57604/27304/54931/55226/51654/339175/54920/63899/24140/152992/55621/115708/83480/91801/79693/4234/54802/54974","GO","0"
